Category,Description,Carbohydrate,Cholesterol,Fiber,Kilocalories,Protein,RefusePercentage,SugarTotal,HouseholdWeights.1stHouseholdWeight,HouseholdWeights.2ndHouseholdWeight,fat
MUFFIN,"MUFFIN,BLUEBERRY,COMMLY PREP,LOW-FAT",50.05,28.0,4.199999809,255.0,4.23,0.0,27.04999924,71.0,28.0,3.772
PIE CRUST,"PIE CRUST,COOKIE-TYPE,GRAHAM CRACKER,READY CRUST",64.3,0.0,1.899999976,501.0,5.1,0.0,18.12999916,182.63,28.0,23.59800000000001
PIE CRUST,"PIE CRUST,COOKIE-TYPE,CHOC,READY CRUST",64.48,0.0,2.700000048,484.0,6.08,0.0,26.30999947,182.15,0.0,21.261000000000006
PIE,"PIE,DUTCH APPL,COMMLY PREP",44.54,0.0,1.600000024,290.0,2.17,0.0,22.02000046,131.0,137.0,10.227
PIE CRUST,"PIE CRUST,DEEP DISH,FRZ,UNBAKED,MADE W/ ENR FLR",46.79,0.0,1.399999976,468.0,5.52,0.0,0.0,224.73,0.0,26.148000000000003
PIE CRUST,"PIE CRUST,REFR,REG,BKD",58.52,0.0,1.399999976,506.0,3.41,0.0,0.0,198.38,0.0,26.658
PIE CRUST,"PIE CRUST,DEEP DISH,FRZ,BKD,MADE W/ ENR FLR",52.47,0.0,2.299999952,521.0,6.1,0.0,0.0,202.06,0.0,29.239
PIE CRUST,"PIE CRUST,REFR,REG,UNBAKED",51.11,0.0,1.7999999519999998,445.0,2.97,0.0,0.0,229.21,0.0,23.094
CRISPED RICE BAR,"CRISPED RICE BAR,CHOC CHIP",73.0,0.0,2.200000048,404.0,5.1,0.0,0.0,28.35,0.0,12.88
GRANOLA BARS,"GRANOLA BARS,HARD,PLAIN",64.4,0.0,5.3000001910000005,471.0,10.1,0.0,0.0,24.5,28.0,18.8
GRANOLA BARS,"GRANOLA BARS,HARD,ALMOND",62.0,0.0,4.8000001910000005,495.0,7.7,0.0,0.0,28.35,24.0,24.01
GRANOLA BARS,"GRANOLA BARS,HARD,CHOC CHIP",72.1,0.0,4.400000095,438.0,7.3,0.0,0.0,28.35,24.0,15.31
GRANOLA BARS,"GRANOLA BARS,HARD,PEANUT",63.7,0.0,4.3000001910000005,479.0,11.0,0.0,33.95999908,28.35,0.0,20.16
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,PLN",67.3,1.0,4.599999905,443.0,7.4,0.0,0.0,28.35,0.0,16.37
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER",64.4,1.0,4.3000001910000005,426.0,10.5,0.0,0.0,28.35,0.0,14.51
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,RAISIN",66.4,1.0,4.199999809,448.0,7.6,0.0,0.0,42.5,28.0,15.62
GRANOLA BARS,"GRANOLA BARS,OATS,FRUITS&NUT",77.42,0.0,5.3000001910000005,397.0,7.7,0.0,43.5,28.35,0.0,5.73
GRANOLA BARS,"GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,CHOC CHIP",63.8,5.0,3.400000095,466.0,5.8,0.0,0.0,35.4,28.0,23.81
GRANOLA BARS,"GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,PNUT BUTTER",53.4,12.0,2.799999952,509.0,10.2,0.0,0.0,28.35,37.0,25.45000000000001
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER&CHOC CHIP",62.2,1.0,4.199999809,432.0,9.8,0.0,0.0,28.35,0.0,18.56
ORIENTAL MIX,"ORIENTAL MIX,RICE-BASED",51.62,0.0,13.19999981,506.0,17.31,0.0,3.0,28.35,57.0,24.288
DOO DADS SNACK MIX,"DOO DADS SNACK MIX,ORIGINAL FLAVOR",64.3,1.0,6.8000001910000005,456.0,10.3,0.0,0.0,56.7,28.0,3.53
SNACKS,"SNACKS,RALSTON PURINA,CHEX MIX",74.77,0.0,3.900000095,424.0,8.83,0.0,4.849999905,0.0,0.0,8.892999999999997
PRETZELS,"PRETZELS,HARD,PLN,SALTED",79.2,0.0,3.0,378.0,10.34,0.0,2.75999999,28.35,60.0,2.83
PRETZELS,"PRETZELS,HARD,CONFECTIONER'S COATING,CHOCOLATE-FLAVOR",70.9,0.0,0.0,458.0,7.5,0.0,0.0,28.35,11.0,15.22
PRETZELS,"PRETZELS,HARD,WHOLE-WHEAT",81.2,0.0,7.699999808999999,362.0,11.1,0.0,0.0,28.35,57.0,2.42
RICE CAKES,"RICE CAKES,BROWN RICE,PLN",81.5,0.0,4.199999809,387.0,8.2,0.0,0.879999995,9.0,18.0,2.59
RICE CAKES,"RICE CAKES,BROWN RICE,BUCKWHEAT",80.1,0.0,3.799999952,380.0,9.0,0.0,0.0,9.0,18.0,2.8600000000000003
RICE CAKES,"RICE CAKES,BROWN RICE,SESAME SD",81.5,0.0,5.400000095,392.0,7.6,0.0,0.0,9.0,18.0,2.79
TORTILLA CHIPS,"TORTILLA CHIPS,PLAIN",65.56,0.0,5.3000001910000005,489.0,7.79,0.0,1.0,28.35,0.0,22.009
Snacks,"Snacks, tortilla chips, nacho cheese",61.74,0.0,4.599999905,514.0,8.15,0.0,3.789999962,28.35,0.0,24.627
Snacks,"Snacks, tortilla chips, ranch-flavor",62.74,0.0,4.0,501.0,7.19,0.0,3.029999971,28.35,198.0,24.114
TRAIL MIX,"TRAIL MIX,REGULAR",44.9,0.0,0.0,462.0,13.8,0.0,0.0,150.0,28.0,27.73
TRAIL MIX,"TRAIL MIX,TROPICAL",65.6,0.0,0.0,407.0,6.3,0.0,0.0,140.0,28.0,16.130000000000006
TRAIL MIX,"TRAIL MIX,REG,W/CHOC CHIPS,SALTED NUTS&SEEDS",44.9,4.0,0.0,484.0,14.2,0.0,0.0,146.0,28.0,30.93
TORTILLA CHIPS,"TORTILLA CHIPS,TACO-FLAVOR",63.1,5.0,5.3000001910000005,480.0,7.9,0.0,0.0,28.35,227.0,22.29
CANDIES,"CANDIES,TOOTSIE ROLL,CHOCOLATE-FLAVOR ROLL",87.73,2.0,0.100000001,387.0,1.59,0.0,56.31999969,40.0,7.0,3.1620000000000004
CANDIES,"CANDIES,ALMOND JOY CANDY BAR",59.51,4.0,5.0,479.0,4.13,0.0,48.34000015,49.0,19.0,24.03
CANDIES,"CANDIES,TWIZZLERS CHERRY BITES",79.38,0.0,0.100000001,338.0,2.97,0.0,0.0,40.0,0.0,0.78
CANDIES,"CANDIES,NESTLE,BIT-O'-HONEY CANDY CHEWS",80.0,0.0,0.200000003,375.0,2.0,0.0,48.0,40.0,0.0,6.867999999999999
CANDIES,"CANDIES,NESTLE,BUTTERFINGER BAR",72.9,0.0,2.0,459.0,5.4,0.0,45.90000153,59.54,18.0,17.783
CANDIES,"CANDIES,BUTTERSCOTCH",90.4,9.0,0.0,391.0,0.03,0.0,80.45999908,28.35,16.0,3.032
CANDIES,"CANDIES,CAROB,UNSWTND",56.29,1.0,3.799999952,540.0,8.15,0.0,34.11000061,28.35,87.0,29.796
CANDIES,"CANDIES,CARAMELS",77.0,7.0,0.0,382.0,4.6,0.0,65.5,71.0,10.0,7.495999999999999
CANDIES,"CANDIES,CARAMELLO CANDY BAR",63.81,27.0,1.200000048,462.0,6.19,0.0,56.91999817,35.0,45.0,18.64
CANDIES,"CANDIES,CARAMELS,CHOCOLATE-FLAVOR ROLL",85.97,2.0,0.100000001,396.0,1.59,0.0,56.31999969,40.0,7.0,5.067
BAKING CHOC,"BAKING CHOC,UNSWTND,LIQ",33.9,0.0,18.10000038,472.0,12.1,0.0,0.0,28.35,0.0,45.22
BAKING CHOC,"BAKING CHOC,UNSWTND,SQUARES",29.84,0.0,16.60000038,501.0,12.9,0.0,0.910000026,28.73,132.0,50.011
CANDIES,"CANDIES,CONFECTIONER'S COATING,YOGURT",63.94,1.0,0.0,522.0,5.87,0.0,62.36000061,170.0,0.0,25.154
CANDIES,"CANDIES,SEMISWEET CHOC",63.1,0.0,5.900000095,479.0,4.2,0.0,54.5,168.0,182.0,28.682
CANDIES,"CANDIES,SWEET CHOCOLATE",59.6,0.0,5.5,505.0,3.9,0.0,51.47999954,28.35,41.0,32.29
CANDIES,"CANDIES,SWT CHOC COATD FONDANT",80.4,0.0,2.099999905,366.0,2.2,0.0,71.41999817,43.0,11.0,8.85
CANDIES,"CANDIES,HERSHEY'S GOLDEN ALMOND SOLITAIRES",46.91,13.0,4.400000095,570.0,11.97,0.0,37.13000107,41.0,0.0,15.23
CANDIES,"CANDIES,CONFECTIONER'S COATING,BUTTERSCOTCH",67.1,0.0,0.0,539.0,2.2,0.0,67.09999847,170.0,28.0,27.41200000000001
CANDIES,"CANDIES,CONFECTIONER'S COATING,PNUT BUTTER",46.88,1.0,5.0,529.0,18.3,0.0,38.29999924,168.0,28.0,28.002
CANDIES,"CANDIES,WHITE CHOC",59.24,21.0,0.200000003,539.0,5.87,0.0,59.0,170.0,85.0,29.522
CANDIES,"CANDIES,YORK PEPPERMINT PATTIE",80.99,1.0,2.0,384.0,2.19,0.0,63.77999878,42.5,0.0,4.8599999999999985
CANDIES,"CANDIES,TWIZZLERS NIBS CHERRY BITS",79.37,0.0,0.600000024,347.0,2.3,0.0,51.34999847,40.0,0.0,2.56
CANDIES,"CANDIES,SYMPHONY MILK CHOC BAR",58.01,24.0,1.7000000480000002,531.0,8.51,0.0,53.95999908,42.0,68.0,26.94
SHERBET,"SHERBET,ORANGE",30.4,1.0,1.299999952,144.0,1.1,0.0,24.31999969,74.0,66.0,1.77
CANDIES,"CANDIES,5TH AVENUE CANDY BAR",62.68,6.0,3.099999905,482.0,8.78,0.0,47.18999863,56.0,16.0,20.64
CANDIES,"CANDIES,FONDANT,PREPARED-FROM-RECIPE",93.18,0.0,0.0,373.0,0.0,0.0,88.90000153,0.0,0.0,0.0
CANDIES,"CANDIES,FUDGE,CHOC,PREPARED-FROM-RECIPE",76.44,14.0,1.7000000480000002,411.0,2.39,0.0,73.12000275,17.0,0.0,9.764
CANDIES,"CANDIES,FUDGE,CHOC,W/ NUTS,PREPARED-FROM-RECIPE",67.93,12.0,2.5,461.0,4.38,0.0,63.36999893,0.0,0.0,17.918
CANDIES,"CANDIES,FUDGE,PNUT BUTTER,PREPARED-FROM-RECIPE",77.75,3.0,0.699999988,387.0,3.78,0.0,73.36000061,16.0,0.0,6.176
CANDIES,"CANDIES,FUDGE,VANILLA,PREPARED-FROM-RECIPE",82.15,15.0,0.0,383.0,1.05,0.0,79.76999664,0.0,0.0,5.007999999999999
CANDIES,"CANDIES,FUDGE,VANILLA W/ NUTS",74.61,13.0,0.8999999759999999,435.0,3.0,0.0,71.0,0.0,0.0,12.895999999999999
CANDIES,"CANDIES,NESTLE,GOOBERS CHOC COVERED PNUTS",53.0,12.0,9.699999809,512.0,9.7,0.0,43.0,39.0,41.0,31.82500000000001
CANDIES,"CANDIES,GUMDROPS,STARCH JELLY PIECES",98.9,0.0,0.100000001,396.0,0.0,0.0,58.97000122,182.0,36.0,0.0
CANDIES,"CANDIES,HARD",98.0,0.0,0.0,394.0,0.0,0.0,62.90000153,28.35,6.0,0.0
CANDIES,"CANDIES,JELLYBEANS",93.55,0.0,0.200000003,375.0,0.0,0.0,70.0,11.0,28.0,0.0
CANDIES,"CANDIES,KIT KAT WAFER BAR",64.59,11.0,1.0,518.0,6.51,0.0,48.68000031,42.0,10.0,24.691999999999997
CANDIES,"CANDIES,KRACKEL CHOC BAR",63.96,11.0,2.200000048,512.0,6.62,0.0,52.52999878,41.0,56.0,22.74
CANDIES,"CANDIES,NESTLE,BABY RUTH BAR",64.8,0.0,2.0,459.0,5.4,0.0,54.0,59.5,18.0,20.295
CANDIES,"CANDIES,TWIZZLERS STRAWBERRY TWISTS CANDY",79.74,0.0,0.0,350.0,2.56,0.0,39.63999939,71.0,38.0,0.0
SYRUPS,"SYRUPS,TABLE BLENDS,PANCAKE,W/BUTTER",74.1,4.0,0.0,296.0,0.0,0.0,0.0,315.0,20.0,1.54
CANDIES,"CANDIES,MASTERFOODS USA,MARS ALMOND BAR",62.7,17.0,2.0,467.0,8.1,0.0,52.09999847,50.0,0.0,21.941
CANDIES,"CANDIES,MARSHMALLOWS",81.3,0.0,0.100000001,318.0,1.8,0.0,57.56000137,50.0,7.0,0.183
CANDIES,"CANDIES,HALAVAH,PLAIN",60.49,0.0,4.5,469.0,12.49,0.0,0.0,0.0,0.0,20.802
CANDIES,"CANDIES,NESTLE,OH HENRY! BAR",65.5,7.0,1.899999976,462.0,7.7,0.0,46.20000076,57.0,26.0,17.836
CANDIES,"CANDIES,NESTLE,CHUNKY BAR",60.0,10.0,2.5,475.0,7.5,0.0,52.5,40.0,0.0,12.5
CANDIES,"CANDIES,MILK CHOC",59.4,23.0,3.400000095,535.0,7.65,0.0,51.5,168.0,7.0,27.071
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,INST,PREP W/ 2% MILK",19.74,6.0,0.0,105.0,2.76,0.0,0.0,0.0,0.0,1.5490000000000002
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,REG,PREP W/ 2% MILK",18.43,7.0,0.0,101.0,2.9,0.0,0.0,0.0,0.0,1.565
PUDDINGS,"PUDDINGS,CHOC,DRY MIX,INST,PREP W/ 2% MILK",18.89,6.0,0.400000006,105.0,3.15,0.0,11.34000015,0.0,0.0,1.757
BAKING CHOC,"BAKING CHOC,MEXICAN,SQUARES",77.41,0.0,4.0,426.0,3.64,0.0,69.40000153,20.0,0.0,14.812000000000001
CANDIES,"CANDIES,MILK CHOC COATD PNUTS",49.7,9.0,4.699999809,519.0,13.1,0.0,37.59000015,149.0,40.0,31.85
CANDIES,"CANDIES,MILK CHOC COATD RAISINS",68.4,3.0,3.099999905,390.0,4.1,0.0,62.22000122,180.0,10.0,13.977
SYRUPS,"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",44.55,0.0,0.0,165.0,0.0,0.0,32.79999924,240.0,15.0,0.0
SYRUPS,"SYRUPS,TABLE BLENDS,PANCAKE",61.47,0.0,0.0,234.0,0.0,0.0,21.46999931,314.0,20.0,0.0
CANDIES,"CANDIES,HERSHEY'S POT OF GOLD ALMOND BAR",46.15,13.0,3.799999952,577.0,12.82,0.0,38.45999908,78.0,0.0,16.667
CANDIES,"CANDIES,MILK CHOC,W/ALMONDS",53.4,19.0,6.199999809,526.0,9.0,0.0,43.90000153,41.0,44.0,32.68
CANDIES,"CANDIES,MILK CHOC,W/RICE CRL",59.67,23.0,3.299999952,511.0,7.64,0.0,51.06000137,40.0,45.0,25.31
CANDIES,"CANDIES,MASTERFOODS USA,MILKY WAY BAR",70.48,9.0,1.0,452.0,4.01,0.0,59.68999863,58.1,17.0,14.505999999999998
CANDIES,"CANDIES,SKOR TOFFEE BAR",61.72,53.0,1.299999952,535.0,3.13,0.0,59.88999939,39.0,0.0,29.35
TOPPINGS,"TOPPINGS,STRAWBERRY",66.3,0.0,0.699999988,254.0,0.2,0.0,27.37999916,340.0,42.0,0.069
CANDIES,"CANDIES,TRUFFLES,PREPARED-FROM-RECIPE",44.88,53.0,2.5,510.0,6.21,0.0,38.31000137,12.0,612.0,32.137
BAKING CHOC,"BAKING CHOC,MASTERFOODS,M&M'S SEMISWEET CHOC MINI BAKNG BITS",65.96,3.0,6.699999809,517.0,4.44,0.0,53.06999969,14.0,340.0,15.618
CANDIES,"CANDIES,MASTERFOODS USA,M&M'S PNUT CHOC CANDIES",60.48,8.0,3.700000048,515.0,9.57,0.0,50.75,54.4,18.0,21.711
CANDIES,"CANDIES,MASTERFOODS USA,M&M'S MILK CHOC CANDIES",71.19,14.0,2.799999952,492.0,4.33,0.0,63.68000031,208.0,42.0,19.184
CANDIES,"CANDIES,MOUNDS CANDY BAR",58.59,2.0,3.700000048,486.0,4.6,0.0,46.18999863,19.0,53.0,21.11
CANDIES,"CANDIES,MR. GOODBAR CHOC BAR",54.34,10.0,3.799999952,538.0,10.22,0.0,47.22000122,49.0,73.0,26.699
CANDIES,"CANDIES,NESTLE,100 GRAND BAR",70.97,12.0,1.0,468.0,2.5,0.0,51.90000153,43.0,21.0,19.327
CANDIES,"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",67.0,13.0,1.899999976,500.0,5.0,0.0,55.0,44.0,14.0,16.0
BAKING CHOC,"BAKING CHOC,MASTERFOODS USA,M&M'S MILK CHOC MINI BAKING BITS",68.4,15.0,2.700000048,502.0,4.78,0.0,62.54000092,14.0,0.0,14.466
CANDIES,"CANDIES,PEANUT BAR",47.4,0.0,4.099999905,522.0,15.5,0.0,42.22000122,28.35,40.0,32.049
CANDIES,"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",71.24,12.0,2.5,486.0,7.57,0.0,51.33000183,0.0,0.0,16.766
CANDIES,"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS",71.0,11.0,2.200000048,422.0,4.4,0.0,59.0,44.7,48.0,11.0
CANDIES,"CANDIES,REESE'S PNUT BUTTER CUPS",55.36,6.0,3.599999905,515.0,10.24,0.0,47.16999817,17.0,45.0,29.33
CANDIES,"CANDIES,REESE'S PIECES CANDY",59.86,0.0,3.0,497.0,12.46,0.0,53.25,47.0,8.0,22.76
CANDIES,"CANDIES,ROLO CARAMELS IN MILK CHOC",67.95,12.0,0.8999999759999999,474.0,5.08,0.0,63.93000031,48.0,42.0,16.910999999999998
CANDIES,"CANDIES,NESTLE,AFTER EIGHT MINTS",76.2,0.0,2.400000095,404.0,1.67,0.0,66.59999847,42.0,8.0,8.33
CANDIES,"CANDIES,SESAME CRUNCH",50.3,0.0,7.699999808999999,516.0,11.6,0.0,31.17000008,28.35,2.0,31.824
CANDIES,"CANDIES,MASTERFOODS USA,SNICKERS BAR",60.56,13.0,2.299999952,475.0,7.53,0.0,50.47000122,57.0,15.0,19.958
CANDIES,"CANDIES,MASTERFOODS USA,STARBURST FRUIT CHEWS,ORIGINAL",82.57,0.0,0.0,408.0,0.41,0.0,58.11999893,40.0,59.0,7.778
CANDIES,"CANDIES,MASTERFOODS USA,M&M'S MINIS MILK CHOC CANDIES",68.4,15.0,2.700000048,502.0,4.78,0.0,62.54000092,30.0,15.0,14.466
CANDIES,"CANDIES,MASTERFOODS USA,3 MUSKETEERS BAR",77.13,5.0,1.5,428.0,2.6,0.0,66.88999939,60.4,28.0,11.335
CANDIES,"CANDIES,MASTERFOODS USA,TWIX CARAMEL COOKIE BARS",64.93,7.0,1.100000024,502.0,4.91,0.0,48.25,57.0,58.0,22.576
CANDIES,"CANDIES,MASTERFOODS USA,TWIX PNUT BUTTER COOKIE BARS",54.15,6.0,3.099999905,536.0,9.18,0.0,36.13000107,54.0,58.0,31.482
CANDIES,"CANDIES,WHATCHAMACALLIT CANDY BAR",63.23,12.0,1.899999976,494.0,8.04,0.0,48.86000061,48.0,0.0,21.65
CANDIES,"CANDIES,SPL DK CHOC BAR",60.49,5.0,6.5,556.0,5.54,0.0,47.56000137,41.0,73.0,5.58
COCOA,"COCOA,DRY PDR,UNSWTND",57.9,0.0,33.20000076,228.0,19.6,0.0,1.75,86.0,5.0,13.080000000000002
COCOA,"COCOA,DRY PDR,UNSWTND,PROC W/ALKALI",58.3,0.0,29.79999924,220.0,18.1,0.0,1.75999999,86.0,5.0,12.57
DESSERTS,"DESSERTS,EGG CUSTARD,BKD,PREPARED-FROM-RECIPE",10.72,84.0,0.0,105.0,5.02,0.0,11.35000038,141.0,563.0,3.953
COCOA,"COCOA,DRY PDR,UNSWTND,HERSHEY'S EUROPEAN STYLE COCOA",60.0,0.0,20.0,400.0,20.0,0.0,0.0,5.0,0.0,0.0
GELATIN DSSRT,"GELATIN DSSRT,DRY MIX",90.5,0.0,0.0,381.0,7.8,0.0,86.04000092,85.0,21.0,0.0
GELATIN DSSRT,"GELATIN DSSRT,DRY MIX,PREP W/ H2O",14.19,0.0,0.0,62.0,1.22,0.0,13.48999977,540.0,135.0,0.0
GELATIN DSSRT,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT",80.21,0.0,0.100000001,198.0,15.67,0.0,0.0,6.38,0.0,0.0
GELATIN DSSRT,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,PREP W/ H2O",4.22,0.0,0.0,20.0,0.83,0.0,0.0,117.0,469.0,0.0
GELATINS,"GELATINS,DRY PDR,UNSWTND",0.0,0.0,0.0,335.0,85.6,0.0,0.0,7.0,28.0,0.14
CANDIES,"CANDIES,YORK BITES",81.64,1.0,2.0,394.0,1.78,0.0,75.0,39.0,0.0,5.01
PUDDINGS,"PUDDINGS,CHOC,RTE",23.01,1.0,0.0,142.0,2.09,0.0,17.17000008,28.35,108.0,4.099
PUDDINGS,"PUDDINGS,CHOC,DRY MIX,INST",87.9,0.0,3.599999905,378.0,2.3,0.0,67.86000061,99.0,25.0,1.66
PUDDINGS,"PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHL MILK",18.8,11.0,1.0,111.0,3.1,0.0,0.0,147.0,587.0,2.93
FLAN,"FLAN,CARAMEL CUSTARD,DRY MIX",91.6,0.0,0.0,348.0,0.0,0.0,0.0,85.0,21.0,0.0
PUDDINGS,"PUDDINGS,CHOC,DRY MIX,REG,PREP W/ WHL MILK",19.4,9.0,0.800000012,119.0,3.21,0.0,11.96000004,142.0,570.0,2.8120000000000003
PUDDINGS,"PUDDINGS,CHOC,DRY MIX,REG,PREP W/ 2% MILK",19.55,7.0,0.300000012,109.0,3.28,0.0,0.0,0.0,0.0,1.8259999999999998
PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ 2% MILK",19.2,6.0,0.100000001,107.0,2.9,0.0,0.0,147.0,587.0,2.18
PUDDINGS,"PUDDINGS,RICE,RTE",19.4,18.0,0.8999999759999999,118.0,3.53,0.0,14.10999966,28.35,113.0,2.322
PUDDINGS,"PUDDINGS,RICE,DRY MIX",91.2,0.0,0.699999988,376.0,2.7,0.0,0.0,106.0,27.0,0.0
PUDDINGS,"PUDDINGS,RICE,DRY MIX,PREP W/ WHL MILK",20.68,11.0,0.100000001,121.0,3.25,0.0,0.0,0.0,0.0,2.553
PUDDINGS,"PUDDINGS,TAPIOCA,DRY MIX",94.3,0.0,0.200000003,369.0,0.1,0.0,65.0,92.0,23.0,0.0
PUDDINGS,"PUDDINGS,TAPIOCA,DRY MIX,PREP W/ WHL MILK",19.43,12.0,0.0,115.0,2.84,0.0,10.64000034,0.0,0.0,2.617
PUDDINGS,"PUDDINGS,VANILLA,RTE",22.6,1.0,0.0,130.0,1.45,0.0,16.96999931,28.35,110.0,3.389
PUDDINGS,"PUDDINGS,VANILLA,DRY MIX,INST",92.9,0.0,0.0,377.0,0.0,0.0,92.90000153,99.0,25.0,0.562
PUDDINGS,"PUDDINGS,VANILLA,DRY MIX,INST,PREP W/ WHL MILK",19.7,11.0,0.0,114.0,2.7,0.0,18.03000069,142.0,569.0,2.73
PUDDINGS,"PUDDINGS,LEMON,DRY MIX,INST,PREP W/ 2% MILK",20.2,6.0,0.0,107.0,2.76,0.0,0.0,0.0,0.0,1.5590000000000002
PUDDINGS,"PUDDINGS,VANILLA,DRY MIX,REG",93.5,0.0,0.600000024,379.0,0.3,0.0,79.33999634,88.0,22.0,0.29000000000000004
PUDDINGS,"PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ WHL MILK",18.68,9.0,0.100000001,112.0,2.86,0.0,17.09000015,140.0,559.0,2.5540000000000003
PUDDINGS,"PUDDINGS,RICE,DRY MIX,PREP W/ 2% MILK",20.81,6.0,0.100000001,111.0,3.29,0.0,0.0,0.0,0.0,1.4680000000000002
PUDDINGS,"PUDDINGS,TAPIOCA,DRY MIX,PREP W/ 2% MILK",19.56,6.0,0.0,105.0,2.88,0.0,10.64000034,0.0,0.0,1.504
PUDDINGS,"PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ 2% MILK",18.53,7.0,0.0,101.0,2.94,0.0,11.15999985,0.0,0.0,1.5670000000000002
RENNIN,"RENNIN,CHOC,DRY MIX,PREP W/ 2% MILK",13.47,7.0,0.5,85.0,3.24,0.0,0.0,0.0,0.0,1.885
RENNIN,"RENNIN,VANILLA,DRY MIX,PREP W/ 2% MILK",12.34,7.0,0.0,77.0,3.06,0.0,0.0,0.0,0.0,1.61
CANDIES,"CANDIES,PRALINE,PREPARED-FROM-RECIPE",59.59,0.0,3.5,485.0,3.3,0.0,55.79000092,39.0,907.0,24.685
FROZEN NOVELTIES,"FROZEN NOVELTIES,ICE TYPE,FRUIT,NO SUGAR ADDED",6.2,0.0,0.0,24.0,0.5,0.0,0.0,51.0,0.0,0.0
PUDDINGS,"PUDDINGS,TAPIOCA,RTE",21.69,1.0,0.0,130.0,1.95,0.0,14.90999985,28.35,110.0,3.5720000000000005
PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ 2% MILK",17.8,7.0,0.200000003,104.0,3.1,0.0,0.0,140.0,559.0,2.39
RENNIN,"RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK",13.34,12.0,0.5,96.0,3.2,0.0,0.0,0.0,0.0,3.052
RENNIN,"RENNIN,VANILLA,DRY MIX,PREP W/ WHL MILK",12.21,13.0,0.0,89.0,3.03,0.0,0.0,0.0,0.0,2.802
FROSTINGS,"FROSTINGS,CHOC,CREAMY,RTE",63.2,0.0,0.8999999759999999,397.0,1.1,0.0,57.70000076,41.22,0.0,16.676
FROSTINGS,"FROSTINGS,COCONUT-NUT,RTE",52.7,0.0,2.5,433.0,1.5,0.0,40.0,462.0,38.0,22.681
FROSTINGS,"FROSTINGS,CRM CHEESE-FLAVOR,RTE",67.32,0.0,0.0,415.0,0.1,0.0,63.54000092,32.5,24.0,14.453
FROSTINGS,"FROSTINGS,VANILLA,CREAMY,RTE",67.89,0.0,0.0,418.0,0.0,0.0,63.09999847,462.0,38.0,15.785
FLAN,"FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ 2% MILK",18.82,7.0,0.0,103.0,2.99,0.0,0.0,0.0,0.0,1.571
FLAN,"FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ WHL MILK",18.68,12.0,0.0,113.0,2.95,0.0,0.0,0.0,0.0,2.7319999999999998
PUDDINGS,"PUDDINGS,VANILLA,RTE,FAT FREE",20.16,0.0,0.0,89.0,2.02,0.0,15.11999989,99.23,0.0,0.0
PUDDINGS,"PUDDINGS,TAPIOCA,RTE,FAT FREE",21.31,1.0,0.0,94.0,1.44,0.0,14.18000031,111.6,0.0,0.136
PUDDINGS,"PUDDINGS,CHOC,RTE,FAT FREE",20.87,1.0,0.300000012,93.0,1.93,0.0,15.75,0.0,0.0,0.0
CANDIES,"CANDIES,HERSHEY'S MILK CHOC W/ ALMOND BITES",51.0,19.0,3.599999905,550.0,9.76,0.0,44.59000015,39.0,0.0,34.19
CANDIES,"CANDIES,KIT KAT BITES",64.55,8.0,2.200000048,511.0,6.5,0.0,49.47000122,39.0,0.0,22.03
CANDIES,"CANDIES,REESE'S BITES",55.18,7.0,3.099999905,521.0,11.34,0.0,48.02999878,39.0,0.0,26.88
CANDIES,"CANDIES,REESE'S NUTRAGEOUS CANDY BAR",52.8,3.0,3.900000095,517.0,11.28,0.0,40.22000122,54.43,34.0,29.58
FROSTINGS,"FROSTINGS,CHOC,CREAMY,DRY MIX",92.0,0.0,2.400000095,389.0,1.3,0.0,0.0,388.0,0.0,0.0
FROSTINGS,"FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ BUTTER",70.85,24.0,1.7999999519999998,404.0,1.09,0.0,0.0,0.0,0.0,8.135
CANDIES,"CANDIES,HEATH BITES",63.39,19.0,2.0,530.0,3.94,0.0,60.02000046,39.0,0.0,26.97
