,source,target
3303, 3 1 1 3 2 n cl, en 104 en 110 en 108 en 107 en 101
3304, 3 1 1 3 3 n a, en 27 en 30 en 6 en 30
3305, 3 1 1 3 3 n t, en 243 en 247 en 236 en 249
3306, 3 1 1 3 3 n b, en 73 en 92 en 87 en 90
3307, 3 1 1 3 3 n s, en 226 en 206 en 220 en 215 en 207
3308, 3 1 1 3 3 n c, en 129 en 111 en 112 en 122 en 124
3309, 3 1 1 3 3 n l, en 156 en 149 en 192 en 150 en 148
3310, 3 1 1 3 3 n bk, en 44 en 56 en 48 en 37
3311, 3 1 1 3 3 n cl, en 105 en 108 en 110 en 101 en 106
3312, 3 1 2 1 1 n a, en 28 en 30 en 33 en 30
3313, 3 1 2 1 1 n t, en 234 en 262 en 248 en 235
3314, 3 1 2 1 1 n b, en 93 en 90 en 68 en 69
3315, 3 1 2 1 1 n s, en 222 en 231 en 226 en 221
3316, 3 1 2 1 1 n c, en 140 en 134 en 133 en 142 en 120
3317, 3 1 2 1 1 n l, en 154 en 183 en 165 en 170
3318, 3 1 2 1 1 n bk, en 56 en 60 en 45 en 49
3319, 3 1 2 1 1 n cl, en 109 en 105 en 104 en 103
3320, 3 1 2 1 2 n a, en 34 en 33 en 6 en 30
3321, 3 1 2 1 2 n t, en 265 en 236 en 237 en 247
3322, 3 1 2 1 2 n b, en 64 en 92 en 98 en 69
3323, 3 1 2 1 2 n s, en 231 en 220 en 219 en 216
3324, 3 1 2 1 2 n c, en 140 en 111 en 119 en 141 en 142
3325, 3 1 2 1 2 n l, en 182 en 158 en 185 en 175
3326, 3 1 2 1 2 n bk, en 40 en 60 en 62 en 49
3327, 3 1 2 1 2 n cl, en 103 en 104 en 102 en 105
3328, 3 1 2 1 3 n a, en 25 en 30 en 16 en 33
3329, 3 1 2 1 3 n t, en 238 en 259 en 262 en 250
3330, 3 1 2 1 3 n b, en 96 en 92 en 90 en 68
3331, 3 1 2 1 3 n s, en 208 en 219 en 213 en 215 en 223
3332, 3 1 2 1 3 n c, en 116 en 112 en 145 en 142 en 143
3333, 3 1 2 1 3 n l, en 156 en 165 en 170 en 186
3334, 3 1 2 1 3 n bk, en 201 en 62 en 41 en 45
3335, 3 1 2 1 3 n cl, en 109 en 104 en 105 en 102
3336, 3 1 2 2 1 n a, en 25 en 33 en 34 en 30
3337, 3 1 2 2 1 n t, en 254 en 250 en 262 en 248
3338, 3 1 2 2 1 n b, en 95 en 98 en 72 en 68
3339, 3 1 2 2 1 n s, en 229 en 212 en 214 en 231
3340, 3 1 2 2 1 n c, en 146 en 133 en 111 en 124 en 127
3341, 3 1 2 2 1 n l, en 177 en 178 en 194 en 188
3342, 3 1 2 2 1 n bk, en 52 en 55 en 58 en 41
3343, 3 1 2 2 1 n cl, en 103 en 110 en 108 en 108
3344, 3 1 2 2 2 n a, en 25 en 6 en 16 en 30
3345, 3 1 2 2 2 n t, en 268 en 248 en 250 en 257
3346, 3 1 2 2 2 n b, en 96 en 90 en 68 en 72
3347, 3 1 2 2 2 n s, en 209 en 213 en 230 en 216
3348, 3 1 2 2 2 n c, en 140 en 119 en 134 en 144 en 124
3349, 3 1 2 2 2 n l, en 182 en 178 en 162 en 161
3350, 3 1 2 2 2 n bk, en 44 en 55 en 41 en 58
3351, 3 1 2 2 2 n cl, en 109 en 110 en 108 en 108
3352, 3 1 2 2 3 n a, en 6 en 20 en 25 en 28
3353, 3 1 2 2 3 n t, en 266 en 248 en 237 en 249
3354, 3 1 2 2 3 n b, en 64 en 68 en 90 en 87
3355, 3 1 2 2 3 n s, en 222 en 213 en 220 en 217 en 215
3356, 3 1 2 2 3 n c, en 130 en 111 en 119 en 118 en 139
3357, 3 1 2 2 3 n l, en 180 en 149 en 163 en 200
3358, 3 1 2 2 3 n bk, en 36 en 41 en 58 en 45
3359, 3 1 2 2 3 n cl, en 103 en 108 en 110 en 108
3360, 3 1 2 3 1 n a, en 27 en 34 en 30 en 4
3361, 3 1 2 3 1 n t, en 253 en 250 en 262 en 257
3362, 3 1 2 3 1 n b, en 78 en 87 en 79 en 80
3363, 3 1 2 3 1 n s, en 212 en 222 en 208 en 225
3364, 3 1 2 3 1 n c, en 140 en 112 en 145 en 115 en 123
3365, 3 1 2 3 1 n l, en 183 en 152 en 172 en 150 en 179
3366, 3 1 2 3 1 n bk, en 53 en 55 en 60 en 62
3367, 3 1 2 3 1 n cl, en 102 en 108 en 110 en 101 en 106
3368, 3 1 2 3 2 n a, en 16 en 33 en 4 en 27
3369, 3 1 2 3 2 n t, en 268 en 237 en 257 en 233
3370, 3 1 2 3 2 n b, en 63 en 89 en 98 en 80
3371, 3 1 2 3 2 n s, en 221 en 210 en 219 en 216
3372, 3 1 2 3 2 n c, en 128 en 134 en 145 en 141 en 114
3373, 3 1 2 3 2 n l, en 151 en 192 en 161 en 164 en 153
3374, 3 1 2 3 2 n bk, en 44 en 60 en 58 en 62
3375, 3 1 2 3 2 n cl, en 109 en 108 en 110 en 107 en 106
3376, 3 1 2 3 3 n a, en 30 en 33 en 4 en 20
3377, 3 1 2 3 3 n t, en 268 en 248 en 246 en 250
3378, 3 1 2 3 3 n b, en 63 en 92 en 87 en 68
3379, 3 1 2 3 3 n s, en 231 en 220 en 206 en 217 en 207
3380, 3 1 2 3 3 n c, en 136 en 119 en 133 en 122 en 120
3381, 3 1 2 3 3 n l, en 182 en 172 en 197 en 167 en 173
3382, 3 1 2 3 3 n bk, en 204 en 60 en 62 en 49
3383, 3 1 2 3 3 n cl, en 104 en 108 en 110 en 106 en 107
3384, 3 1 3 1 1 n a, en 25 en 30 en 16 en 6
3385, 3 1 3 1 1 n t, en 268 en 236 en 262 en 257
3386, 3 1 3 1 1 n b, en 73 en 68 en 72 en 92
3387, 3 1 3 1 1 n s, en 229 en 226 en 212 en 209
3388, 3 1 3 1 1 n c, en 128 en 119 en 133 en 122 en 114
3389, 3 1 3 1 1 n l, en 165 en 154 en 199 en 182
3390, 3 1 3 1 1 n bk, en 59 en 60 en 62 en 50 en 42
3391, 3 1 3 1 1 n cl, en 104 en 109 en 102 en 105
3392, 3 1 3 1 2 n a, en 25 en 9 en 4 en 27
3393, 3 1 3 1 2 n t, en 269 en 249 en 262 en 248
3394, 3 1 3 1 2 n b, en 65 en 87 en 72 en 80
3395, 3 1 3 1 2 n s, en 226 en 210 en 213 en 219
3396, 3 1 3 1 2 n c, en 128 en 134 en 111 en 143 en 124
3397, 3 1 3 1 2 n l, en 184 en 165 en 199 en 185
3398, 3 1 3 1 2 n bk, en 205 en 62 en 45 en 42 en 50
3399, 3 1 3 1 2 n cl, en 103 en 109 en 105 en 104
3400, 3 1 3 1 3 n a, en 4 en 27 en 16 en 33
3401, 3 1 3 1 3 n t, en 254 en 233 en 262 en 246
3402, 3 1 3 1 3 n b, en 95 en 98 en 79 en 80
3403, 3 1 3 1 3 n s, en 212 en 210 en 227 en 217 en 228
3404, 3 1 3 1 3 n c, en 132 en 111 en 119 en 131 en 142
3405, 3 1 3 1 3 n l, en 170 en 177 en 184 en 183
3406, 3 1 3 1 3 n bk, en 39 en 49 en 60 en 54 en 43
3407, 3 1 3 1 3 n cl, en 103 en 105 en 102 en 109
3408, 3 1 3 2 1 n a, en 30 en 28 en 25 en 34
3409, 3 1 3 2 1 n t, en 243 en 259 en 264 en 246
3410, 3 1 3 2 1 n b, en 99 en 98 en 90 en 79
3411, 3 1 3 2 1 n s, en 231 en 229 en 209 en 212
3412, 3 1 3 2 1 n c, en 136 en 111 en 145 en 125 en 124
3413, 3 1 3 2 1 n l, en 186 en 172 en 188 en 152
3414, 3 1 3 2 1 n bk, en 204 en 62 en 45 en 54 en 51
3415, 3 1 3 2 1 n cl, en 102 en 108 en 110 en 108
3416, 3 1 3 2 2 n a, en 34 en 6 en 9 en 27
3417, 3 1 3 2 2 n t, en 265 en 262 en 257 en 233
3418, 3 1 3 2 2 n b, en 78 en 69 en 72 en 89
3419, 3 1 3 2 2 n s, en 214 en 213 en 211 en 210
3420, 3 1 3 2 2 n c, en 130 en 133 en 145 en 120 en 127
3421, 3 1 3 2 2 n l, en 151 en 155 en 163 en 193
3422, 3 1 3 2 2 n bk, en 204 en 60 en 45 en 43 en 51
3423, 3 1 3 2 2 n cl, en 102 en 110 en 108 en 108
3424, 3 1 3 2 3 n a, en 34 en 20 en 9 en 33
3425, 3 1 3 2 3 n t, en 234 en 246 en 236 en 235
3426, 3 1 3 2 3 n b, en 66 en 90 en 98 en 72
3427, 3 1 3 2 3 n s, en 229 en 230 en 218 en 217 en 223
3428, 3 1 3 2 3 n c, en 130 en 111 en 134 en 142 en 141
3429, 3 1 3 2 3 n l, en 184 en 192 en 152 en 149
3430, 3 1 3 2 3 n bk, en 36 en 58 en 62 en 42 en 51
3431, 3 1 3 2 3 n cl, en 102 en 108 en 110 en 108
3432, 3 1 3 3 1 n a, en 25 en 20 en 30 en 6
3433, 3 1 3 3 1 n t, en 255 en 246 en 257 en 235
3434, 3 1 3 3 1 n b, en 82 en 92 en 90 en 68
3435, 3 1 3 3 1 n s, en 225 en 231 en 212 en 214
3436, 3 1 3 3 1 n c, en 132 en 112 en 145 en 127 en 138
3437, 3 1 3 3 1 n l, en 180 en 197 en 163 en 166 en 159
3438, 3 1 3 3 1 n bk, en 57 en 60 en 41 en 43 en 51
3439, 3 1 3 3 1 n cl, en 105 en 108 en 110 en 106 en 107
3440, 3 1 3 3 2 n a, en 16 en 34 en 33 en 6
3441, 3 1 3 3 2 n t, en 252 en 257 en 262 en 249
3442, 3 1 3 3 2 n b, en 97 en 79 en 87 en 68
3443, 3 1 3 3 2 n s, en 212 en 218 en 210 en 211
3444, 3 1 3 3 2 n c, en 113 en 145 en 133 en 120 en 142
3445, 3 1 3 3 2 n l, en 185 en 194 en 163 en 164 en 190
3446, 3 1 3 3 2 n bk, en 37 en 62 en 58 en 54 en 43
3447, 3 1 3 3 2 n cl, en 109 en 108 en 110 en 106 en 107
3448, 3 1 3 3 3 n a, en 33 en 27 en 34 en 9
3449, 3 1 3 3 3 n t, en 260 en 264 en 235 en 247
3450, 3 1 3 3 3 n b, en 64 en 68 en 98 en 89
3451, 3 1 3 3 3 n s, en 225 en 218 en 216 en 217 en 215
3452, 3 1 3 3 3 n c, en 116 en 133 en 112 en 122 en 120
3453, 3 1 3 3 3 n l, en 182 en 161 en 193 en 195 en 159
3454, 3 1 3 3 3 n bk, en 52 en 55 en 45 en 43 en 50
3455, 3 1 3 3 3 n cl, en 104 en 110 en 108 en 107 en 101
3456, 3 2 1 1 1 n a, en 33 en 23 en 19 en 35
3457, 3 2 1 1 1 n t, en 266 en 237 en 259 en 248
3458, 3 2 1 1 1 n b, en 96 en 98 en 90 en 79
3459, 3 2 1 1 1 n s, en 225 en 209 en 231 en 221
3460, 3 2 1 1 1 n c, en 136 en 133 en 134 en 141 en 144
3461, 3 2 1 1 1 n l, en 174 en 196 en 199 en 158
3462, 3 2 1 1 1 n bk, en 202 en 204 en 44 en 203
3463, 3 2 1 1 1 n cl, en 102 en 104 en 109 en 103
3464, 3 2 1 1 2 n a, en 33 en 19 en 17 en 23
3465, 3 2 1 1 2 n t, en 265 en 249 en 235 en 257
3466, 3 2 1 1 2 n b, en 63 en 80 en 89 en 92
3467, 3 2 1 1 2 n s, en 222 en 230 en 219 en 218
3468, 3 2 1 1 2 n c, en 113 en 145 en 119 en 137 en 122
3469, 3 2 1 1 2 n l, en 158 en 183 en 196 en 165
3470, 3 2 1 1 2 n bk, en 47 en 53 en 61 en 57
3471, 3 2 1 1 2 n cl, en 104 en 109 en 103 en 102
3472, 3 2 1 1 3 n a, en 30 en 26 en 19 en 17
3473, 3 2 1 1 3 n t, en 266 en 264 en 250 en 257
3474, 3 2 1 1 3 n b, en 82 en 69 en 79 en 68
3475, 3 2 1 1 3 n s, en 229 en 210 en 218 en 217 en 223
3476, 3 2 1 1 3 n c, en 147 en 111 en 119 en 123 en 122
3477, 3 2 1 1 3 n l, en 165 en 182 en 158 en 151
3478, 3 2 1 1 3 n bk, en 44 en 40 en 52 en 57
3479, 3 2 1 1 3 n cl, en 109 en 105 en 104 en 102
3480, 3 2 1 2 1 n a, en 4 en 35 en 19 en 23
3481, 3 2 1 2 1 n t, en 234 en 259 en 250 en 248
3482, 3 2 1 2 1 n b, en 66 en 79 en 87 en 92
3483, 3 2 1 2 1 n s, en 212 en 222 en 221 en 208
3484, 3 2 1 2 1 n c, en 146 en 133 en 145 en 141 en 126
3485, 3 2 1 2 1 n l, en 185 en 193 en 152 en 162
3486, 3 2 1 2 1 n bk, en 205 en 201 en 37 en 44
3487, 3 2 1 2 1 n cl, en 105 en 110 en 108 en 108
3488, 3 2 1 2 2 n a, en 4 en 23 en 26 en 19
3489, 3 2 1 2 2 n t, en 263 en 259 en 257 en 262
3490, 3 2 1 2 2 n b, en 66 en 69 en 72 en 98
3491, 3 2 1 2 2 n s, en 224 en 218 en 227 en 213
3492, 3 2 1 2 2 n c, en 147 en 134 en 112 en 142 en 118
3493, 3 2 1 2 2 n l, en 154 en 149 en 155 en 200
3494, 3 2 1 2 2 n bk, en 61 en 39 en 48 en 47
3495, 3 2 1 2 2 n cl, en 105 en 108 en 110 en 108
3496, 3 2 1 2 3 n a, en 4 en 26 en 23 en 17
3497, 3 2 1 2 3 n t, en 258 en 233 en 237 en 246
3498, 3 2 1 2 3 n b, en 66 en 98 en 79 en 72
3499, 3 2 1 2 3 n s, en 209 en 213 en 206 en 223 en 207
3500, 3 2 1 2 3 n c, en 140 en 145 en 119 en 118 en 125
3501, 3 2 1 2 3 n l, en 182 en 172 en 188 en 155
3502, 3 2 1 2 3 n bk, en 36 en 37 en 52 en 56
3503, 3 2 1 2 3 n cl, en 102 en 110 en 108 en 108
3504, 3 2 1 3 1 n a, en 9 en 17 en 19 en 26
3505, 3 2 1 3 1 n t, en 253 en 236 en 247 en 264
3506, 3 2 1 3 1 n b, en 94 en 72 en 89 en 98
3507, 3 2 1 3 1 n s, en 209 en 224 en 229 en 212
3508, 3 2 1 3 1 n c, en 130 en 111 en 112 en 138 en 121
3509, 3 2 1 3 1 n l, en 175 en 192 en 149 en 176 en 173
3510, 3 2 1 3 1 n bk, en 203 en 40 en 39 en 205
3511, 3 2 1 3 1 n cl, en 102 en 108 en 110 en 107 en 106
3512, 3 2 1 3 2 n a, en 27 en 35 en 23 en 19
3513, 3 2 1 3 2 n t, en 245 en 236 en 247 en 248
3514, 3 2 1 3 2 n b, en 66 en 69 en 98 en 79
3515, 3 2 1 3 2 n s, en 209 en 227 en 216 en 219
3516, 3 2 1 3 2 n c, en 135 en 134 en 111 en 115 en 121
3517, 3 2 1 3 2 n l, en 199 en 200 en 155 en 173 en 169
3518, 3 2 1 3 2 n bk, en 52 en 56 en 40 en 203
3519, 3 2 1 3 2 n cl, en 102 en 108 en 110 en 107 en 101
3520, 3 2 1 3 3 n a, en 6 en 26 en 17 en 23
3521, 3 2 1 3 3 n t, en 268 en 235 en 248 en 262
3522, 3 2 1 3 3 n b, en 65 en 68 en 72 en 92
3523, 3 2 1 3 3 n s, en 212 en 211 en 213 en 217 en 207
3524, 3 2 1 3 3 n c, en 117 en 112 en 111 en 137 en 124
3525, 3 2 1 3 3 n l, en 170 en 197 en 178 en 187 en 159
3526, 3 2 1 3 3 n bk, en 61 en 53 en 39 en 203
3527, 3 2 1 3 3 n cl, en 102 en 110 en 108 en 101 en 106
3528, 3 2 2 1 1 n a, en 27 en 35 en 26 en 17
3529, 3 2 2 1 1 n t, en 268 en 246 en 237 en 257
3530, 3 2 2 1 1 n b, en 73 en 89 en 69 en 92
3531, 3 2 2 1 1 n s, en 209 en 226 en 224 en 225
3532, 3 2 2 1 1 n c, en 117 en 119 en 133 en 120 en 144
3533, 3 2 2 1 1 n l, en 180 en 182 en 174 en 170
3534, 3 2 2 1 1 n bk, en 36 en 60 en 49 en 41
3535, 3 2 2 1 1 n cl, en 103 en 102 en 109 en 105
3536, 3 2 2 1 2 n a, en 9 en 23 en 17 en 19
3537, 3 2 2 1 2 n t, en 266 en 248 en 237 en 247
3538, 3 2 2 1 2 n b, en 63 en 90 en 79 en 72
3539, 3 2 2 1 2 n s, en 226 en 218 en 206 en 227
3540, 3 2 2 1 2 n c, en 146 en 145 en 119 en 124 en 127
3541, 3 2 2 1 2 n l, en 186 en 180 en 184 en 158
3542, 3 2 2 1 2 n bk, en 57 en 49 en 55 en 60
3543, 3 2 2 1 2 n cl, en 102 en 105 en 103 en 109
3544, 3 2 2 1 3 n a, en 30 en 17 en 19 en 23
3545, 3 2 2 1 3 n t, en 245 en 233 en 235 en 259
3546, 3 2 2 1 3 n b, en 63 en 69 en 79 en 90
3547, 3 2 2 1 3 n s, en 222 en 227 en 211 en 207 en 217
3548, 3 2 2 1 3 n c, en 117 en 134 en 133 en 121 en 139
3549, 3 2 2 1 3 n l, en 180 en 177 en 196 en 174
3550, 3 2 2 1 3 n bk, en 204 en 45 en 55 en 41
3551, 3 2 2 1 3 n cl, en 109 en 103 en 105 en 104
3552, 3 2 2 2 1 n a, en 33 en 23 en 26 en 19
3553, 3 2 2 2 1 n t, en 245 en 257 en 248 en 250
3554, 3 2 2 2 1 n b, en 99 en 87 en 89 en 92
3555, 3 2 2 2 1 n s, en 212 en 208 en 225 en 214
3556, 3 2 2 2 1 n c, en 146 en 134 en 119 en 138 en 120
3557, 3 2 2 2 1 n l, en 174 en 152 en 172 en 149
3558, 3 2 2 2 1 n bk, en 52 en 41 en 45 en 58
3559, 3 2 2 2 1 n cl, en 103 en 110 en 108 en 108
3560, 3 2 2 2 2 n a, en 28 en 19 en 23 en 17
3561, 3 2 2 2 2 n t, en 245 en 236 en 237 en 248
3562, 3 2 2 2 2 n b, en 71 en 68 en 80 en 92
3563, 3 2 2 2 2 n s, en 212 en 219 en 220 en 210
3564, 3 2 2 2 2 n c, en 113 en 134 en 133 en 125 en 126
3565, 3 2 2 2 2 n l, en 199 en 161 en 149 en 163
3566, 3 2 2 2 2 n bk, en 202 en 45 en 62 en 60
3567, 3 2 2 2 2 n cl, en 102 en 108 en 110 en 108
3568, 3 2 2 2 3 n a, en 20 en 35 en 17 en 23
3569, 3 2 2 2 3 n t, en 258 en 246 en 236 en 233
3570, 3 2 2 2 3 n b, en 65 en 87 en 79 en 90
3571, 3 2 2 2 3 n s, en 225 en 213 en 227 en 217 en 228
3572, 3 2 2 2 3 n c, en 147 en 111 en 145 en 121 en 131
3573, 3 2 2 2 3 n l, en 177 en 200 en 192 en 152
3574, 3 2 2 2 3 n bk, en 52 en 41 en 60 en 49
3575, 3 2 2 2 3 n cl, en 104 en 108 en 110 en 108
3576, 3 2 2 3 1 n a, en 30 en 23 en 26 en 19
3577, 3 2 2 3 1 n t, en 238 en 257 en 236 en 250
3578, 3 2 2 3 1 n b, en 99 en 80 en 92 en 98
3579, 3 2 2 3 1 n s, en 224 en 226 en 229 en 225
3580, 3 2 2 3 1 n c, en 146 en 145 en 134 en 141 en 120
3581, 3 2 2 3 1 n l, en 165 en 200 en 172 en 191 en 176
3582, 3 2 2 3 1 n bk, en 44 en 58 en 60 en 41
3583, 3 2 2 3 1 n cl, en 103 en 108 en 110 en 106 en 107
3584, 3 2 2 3 2 n a, en 9 en 17 en 35 en 19
3585, 3 2 2 3 2 n t, en 255 en 235 en 248 en 247
3586, 3 2 2 3 2 n b, en 71 en 72 en 90 en 89
3587, 3 2 2 3 2 n s, en 209 en 219 en 206 en 227
3588, 3 2 2 3 2 n c, en 130 en 145 en 119 en 143 en 126
3589, 3 2 2 3 2 n l, en 154 en 157 en 200 en 166 en 195
3590, 3 2 2 3 2 n bk, en 57 en 60 en 62 en 58
3591, 3 2 2 3 2 n cl, en 104 en 110 en 108 en 101 en 107
3592, 3 2 2 3 3 n a, en 30 en 17 en 35 en 26
3593, 3 2 2 3 3 n t, en 245 en 246 en 248 en 235
3594, 3 2 2 3 3 n b, en 71 en 72 en 90 en 80
3595, 3 2 2 3 3 n s, en 229 en 210 en 230 en 207 en 217
3596, 3 2 2 3 3 n c, en 147 en 134 en 145 en 143 en 127
3597, 3 2 2 3 3 n l, en 199 en 161 en 192 en 190 en 160
3598, 3 2 2 3 3 n bk, en 57 en 45 en 62 en 58
3599, 3 2 2 3 3 n cl, en 102 en 108 en 110 en 107 en 106
3600, 3 2 3 1 1 n a, en 4 en 17 en 35 en 23
3601, 3 2 3 1 1 n t, en 265 en 250 en 262 en 246
3602, 3 2 3 1 1 n b, en 95 en 89 en 98 en 72
3603, 3 2 3 1 1 n s, en 208 en 222 en 231 en 229
3604, 3 2 3 1 1 n c, en 116 en 119 en 133 en 126 en 120
3605, 3 2 3 1 1 n l, en 196 en 154 en 175 en 199
3606, 3 2 3 1 1 n bk, en 201 en 45 en 55 en 50 en 54
3607, 3 2 3 1 1 n cl, en 104 en 102 en 105 en 103
3608, 3 2 3 1 2 n a, en 9 en 19 en 23 en 35
3609, 3 2 3 1 2 n t, en 258 en 247 en 264 en 250
3610, 3 2 3 1 2 n b, en 65 en 89 en 98 en 79
3611, 3 2 3 1 2 n s, en 226 en 227 en 210 en 211
3612, 3 2 3 1 2 n c, en 117 en 119 en 111 en 114 en 127
3613, 3 2 3 1 2 n l, en 154 en 151 en 156 en 158
3614, 3 2 3 1 2 n bk, en 44 en 55 en 58 en 42 en 50
3615, 3 2 3 1 2 n cl, en 102 en 104 en 105 en 103
3616, 3 2 3 1 3 n a, en 33 en 19 en 35 en 26
3617, 3 2 3 1 3 n t, en 260 en 237 en 250 en 259
3618, 3 2 3 1 3 n b, en 65 en 68 en 89 en 92
3619, 3 2 3 1 3 n s, en 224 en 206 en 219 en 215 en 228
3620, 3 2 3 1 3 n c, en 128 en 112 en 134 en 144 en 118
3621, 3 2 3 1 3 n l, en 174 en 151 en 158 en 175
3622, 3 2 3 1 3 n bk, en 201 en 55 en 62 en 51 en 38
3623, 3 2 3 1 3 n cl, en 103 en 102 en 109 en 102
3624, 3 2 3 2 1 n a, en 30 en 17 en 35 en 19
3625, 3 2 3 2 1 n t, en 265 en 236 en 249 en 250
3626, 3 2 3 2 1 n b, en 94 en 98 en 89 en 69
3627, 3 2 3 2 1 n s, en 214 en 229 en 226 en 224
3628, 3 2 3 2 1 n c, en 135 en 145 en 133 en 131 en 125
3629, 3 2 3 2 1 n l, en 180 en 162 en 194 en 163
3630, 3 2 3 2 1 n bk, en 37 en 55 en 45 en 54 en 50
3631, 3 2 3 2 1 n cl, en 105 en 108 en 110 en 108
3632, 3 2 3 2 2 n a, en 34 en 35 en 17 en 19
3633, 3 2 3 2 2 n t, en 269 en 246 en 262 en 237
3634, 3 2 3 2 2 n b, en 82 en 98 en 90 en 68
3635, 3 2 3 2 2 n s, en 209 en 218 en 219 en 213
3636, 3 2 3 2 2 n c, en 136 en 145 en 133 en 120 en 141
3637, 3 2 3 2 2 n l, en 170 en 161 en 194 en 188
3638, 3 2 3 2 2 n bk, en 56 en 58 en 60 en 50 en 43
3639, 3 2 3 2 2 n cl, en 104 en 108 en 110 en 108
3640, 3 2 3 2 3 n a, en 34 en 35 en 17 en 26
3641, 3 2 3 2 3 n t, en 269 en 262 en 249 en 250
3642, 3 2 3 2 3 n b, en 99 en 79 en 69 en 68
3643, 3 2 3 2 3 n s, en 224 en 206 en 211 en 223 en 207
3644, 3 2 3 2 3 n c, en 135 en 111 en 134 en 126 en 141
3645, 3 2 3 2 3 n l, en 174 en 200 en 188 en 171
3646, 3 2 3 2 3 n bk, en 36 en 45 en 49 en 38 en 43
3647, 3 2 3 2 3 n cl, en 109 en 108 en 110 en 108
3648, 3 2 3 3 1 n a, en 28 en 35 en 26 en 17
3649, 3 2 3 3 1 n t, en 260 en 247 en 264 en 235
3650, 3 2 3 3 1 n b, en 97 en 68 en 98 en 87
3651, 3 2 3 3 1 n s, en 209 en 208 en 212 en 231
3652, 3 2 3 3 1 n c, en 113 en 111 en 112 en 121 en 143
3653, 3 2 3 3 1 n l, en 185 en 157 en 200 en 169 en 173
3654, 3 2 3 3 1 n bk, en 46 en 62 en 41 en 51 en 54
3655, 3 2 3 3 1 n cl, en 102 en 108 en 110 en 107 en 101
3656, 3 2 3 3 2 n a, en 28 en 19 en 17 en 23
3657, 3 2 3 3 2 n t, en 265 en 250 en 264 en 236
3658, 3 2 3 3 2 n b, en 65 en 72 en 98 en 69
3659, 3 2 3 3 2 n s, en 214 en 206 en 227 en 213
3660, 3 2 3 3 2 n c, en 136 en 134 en 133 en 138 en 118
3661, 3 2 3 3 2 n l, en 186 en 194 en 163 en 191 en 160
3662, 3 2 3 3 2 n bk, en 48 en 41 en 55 en 42 en 51
3663, 3 2 3 3 2 n cl, en 102 en 108 en 110 en 101 en 106
3664, 3 2 3 3 3 n a, en 16 en 26 en 35 en 23
3665, 3 2 3 3 3 n t, en 258 en 247 en 236 en 262
3666, 3 2 3 3 3 n b, en 94 en 69 en 87 en 79
3667, 3 2 3 3 3 n s, en 222 en 218 en 230 en 207 en 223
3668, 3 2 3 3 3 n c, en 113 en 111 en 134 en 125 en 127
3669, 3 2 3 3 3 n l, en 158 en 178 en 200 en 153 en 189
3670, 3 2 3 3 3 n bk, en 56 en 58 en 45 en 51 en 38
3671, 3 2 3 3 3 n cl, en 104 en 108 en 110 en 106 en 107
3672, 3 3 1 1 1 n a, en 9 en 19 en 17 en 21 en 14
3673, 3 3 1 1 1 n t, en 245 en 237 en 246 en 257
3674, 3 3 1 1 1 n b, en 94 en 69 en 72 en 87
3675, 3 3 1 1 1 n s, en 222 en 229 en 212 en 208
3676, 3 3 1 1 1 n c, en 136 en 133 en 112 en 127 en 118
3677, 3 3 1 1 1 n l, en 175 en 185 en 183 en 158
3678, 3 3 1 1 1 n bk, en 37 en 52 en 61 en 36
3679, 3 3 1 1 1 n cl, en 102 en 104 en 109 en 105
3680, 3 3 1 1 2 n a, en 30 en 17 en 23 en 11 en 21
3681, 3 3 1 1 2 n t, en 243 en 257 en 250 en 246
3682, 3 3 1 1 2 n b, en 64 en 68 en 92 en 79
3683, 3 3 1 1 2 n s, en 231 en 206 en 211 en 230
3684, 3 3 1 1 2 n c, en 132 en 133 en 111 en 124 en 125
3685, 3 3 1 1 2 n l, en 156 en 199 en 154 en 158
3686, 3 3 1 1 2 n bk, en 37 en 47 en 44 en 52
3687, 3 3 1 1 2 n cl, en 105 en 104 en 103 en 102
3688, 3 3 1 1 3 n a, en 30 en 26 en 23 en 1 en 0
3689, 3 3 1 1 3 n t, en 255 en 235 en 249 en 250
3690, 3 3 1 1 3 n b, en 94 en 79 en 90 en 69
3691, 3 3 1 1 3 n s, en 231 en 219 en 216 en 215 en 217
3692, 3 3 1 1 3 n c, en 116 en 112 en 133 en 137 en 124
3693, 3 3 1 1 3 n l, en 180 en 154 en 199 en 151
3694, 3 3 1 1 3 n bk, en 56 en 52 en 39 en 48
3695, 3 3 1 1 3 n cl, en 102 en 109 en 105 en 103
3696, 3 3 1 2 1 n a, en 28 en 23 en 19 en 2 en 18
3697, 3 3 1 2 1 n t, en 263 en 250 en 257 en 262
3698, 3 3 1 2 1 n b, en 99 en 89 en 69 en 87
3699, 3 3 1 2 1 n s, en 231 en 208 en 224 en 209
3700, 3 3 1 2 1 n c, en 117 en 111 en 133 en 144 en 121
3701, 3 3 1 2 1 n l, en 175 en 192 en 163 en 162
3702, 3 3 1 2 1 n bk, en 37 en 201 en 205 en 36
3703, 3 3 1 2 1 n cl, en 104 en 110 en 108 en 108
3704, 3 3 1 2 2 n a, en 33 en 17 en 19 en 8 en 15
3705, 3 3 1 2 2 n t, en 260 en 264 en 236 en 250
3706, 3 3 1 2 2 n b, en 71 en 98 en 69 en 80
3707, 3 3 1 2 2 n s, en 226 en 216 en 211 en 220
3708, 3 3 1 2 2 n c, en 113 en 145 en 133 en 138 en 126
